Year,Month,State,Primary Mode,Etiology,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,1,Pennsylvania,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,33,0.0,33.0,0.0,33
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,1,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,"Other, specify",16,3.0,16.0,0.0,16
2020,2,Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,17,0.0,17.0,0.0,17
2020,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,56,4.0,56.0,1.0,56
2020,2,New Mexico,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,2,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,24,0.0,24.0,0.0,24
2020,2,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,17,0.0,17.0,0.0,17
2020,1,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,52,2.0,52.0,0.0,52
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II; Clostridium difficile,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,20,0.0,20.0,0.0,20
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,29,0.0,29.0,0.0,29
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,34,0.0,34.0,0.0,34
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,50,1.0,50.0,0.0,50
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,34,1.0,34.0,1.0,34
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,16,1.0,16.0,0.0,16
2020,1,Wisconsin,Indeterminate/Other/Unknown,Norovirus unknown,Suspected,School/college/university,34,0.0,34.0,0.0,34
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,37,2.0,37.0,1.0,37
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,36,2.0,36.0,0.0,36
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,60,0.0,60.0,0.0,60
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Suspected,Shelter/group home/transitional housing,6,0.0,6.0,0.0,6
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,School/college/university,65,0.0,65.0,0.0,65
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,1.0,10.0,0.0,10
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,56,0.0,56.0,0.0,56
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,School/college/university,3,0.0,3.0,0.0,3
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,0.0,6.0,0.0,6
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,"Other, specify",22,6.0,22.0,0.0,22
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,16,0.0,16.0,0.0,16
2020,1,Illinois,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,18,0.0,18.0,0.0,18
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,20,1.0,20.0,0.0,20
2020,1,Illinois,Food,Norovirus unknown,Suspected,Restaurant - Sit-down dining,5,0.0,5.0,0.0,5
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,1,Tennessee,Person-to-person,Norovirus Genogroup I,Confirmed,"Other, specify",23,0.0,23.0,0.0,23
2020,2,Tennessee,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,37,0.0,0.0,0.0,0
2020,1,Tennessee,Food,Norovirus unknown,Suspected,Restaurant - other or unknown type,8,0.0,8.0,0.0,8
2020,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,47,0.0,47.0,0.0,47
2020,2,South Carolina,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,42,0.0,42.0,0.0,42
2020,2,New Mexico,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,2,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,Other healthcare facility,12,0.0,0.0,0.0,0
2020,1,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,27,7.0,27.0,1.0,27
2020,1,Texas,Indeterminate/Other/Unknown,Shigella sonnei,Suspected,Unknown,2,0.0,2.0,0.0,2
2020,1,Connecticut,Person-to-person,Norovirus Genogroup II; Campylobacter unknown,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,19,0.0,15.0,0.0,15
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,56,3.0,56.0,0.0,56
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,18,0.0,18.0,0.0,18
2020,1,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,27,2.0,27.0,0.0,27
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,1,Oregon,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,1.0,24.0,0.0,24
2020,2,Oregon,Person-to-person,Norovirus Genogroup II,Confirmed,School/college/university,47,0.0,47.0,0.0,47
2020,2,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,25,0.0,25.0,0.0,25
2020,2,Virginia,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,1,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,Other healthcare facility,17,0.0,17.0,0.0,17
2020,2,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,15,0.0,15.0,0.0,15
2020,2,South Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,2,Nebraska,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,19,0.0,19.0,0.0,19
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,33,0.0,33.0,0.0,33
2020,1,Ohio,Person-to-person,Clostridium difficile,Confirmed,Long-term care/nursing home/assisted living facility,3,1.0,3.0,0.0,3
2020,1,Alabama,Indeterminate/Other/Unknown,Norovirus Genogroup II,Suspected,Child day care,4,1.0,4.0,0.0,4
2020,1,South Carolina,Person-to-person,Norovirus Genogroup II,Confirmed,"Other, specify",401,0.0,0.0,0.0,401
2020,1,Connecticut,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,34,0.0,26.0,0.0,26
2020,1,Michigan,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,2,Michigan,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,47,0.0,47.0,0.0,47
2020,1,Ohio,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,Suspected; Suspected,School/college/university,97,0.0,97.0,0.0,97
2020,2,Minnesota,Person-to-person,Norovirus unknown,Confirmed,Long-term care/nursing home/assisted living facility,38,0.0,38.0,1.0,38
2020,2,Ohio,Food,Norovirus,Suspected,Restaurant - Sit-down dining,6,0.0,6.0,0.0,6
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,2,Florida,Water,Legionella pneumophila,Confirmed,Hotel/Motel/Lodge/Inn,4,3.0,3.0,0.0,3
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,26,0.0,26.0,0.0,26
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2020,2,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,Child day care,7,0.0,7.0,0.0,7
2020,2,Virginia,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,28,0.0,28.0,0.0,28
2020,2,Virginia,Food,Norovirus Genogroup II,Confirmed,Restaurant - other or unknown type,4,0.0,0.0,0.0,0
2020,2,Tennessee,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,2,Michigan,Person-to-person,Norovirus Genogroup I,Confirmed,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,2,Michigan,Person-to-person,Norovirus,Suspected,Office/indoor workplace,3,0.0,3.0,0.0,3
2020,1,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,School/college/university,2,0.0,0.0,0.0,0
2020,1,Virginia,Person-to-person,Norovirus,Suspected,School/college/university,121,0.0,121.0,0.0,121
2020,2,Virginia,Indeterminate/Other/Unknown,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,1,Virginia,Person-to-person,Norovirus,Suspected,"Other, specify",14,1.0,14.0,0.0,14
2020,1,New York,Person-to-person,Norovirus Genogroup II,Confirmed,"Other, specify",18,0.0,18.0,0.0,18
2020,1,Vermont,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,71,1.0,71.0,0.0,71
2020,2,Alabama,Indeterminate/Other/Unknown,"Shigella sonnei; Escherichia coli, Enteroinvasive; Escherichia coli, Enteroaggregative",Confirmed; Confirmed; Suspected,Child day care,2,0.0,1.0,0.0,1
2020,1,Texas,Food,Norovirus Genogroup I,Confirmed,Long-term care/nursing home/assisted living facility,15,2.0,2.0,0.0,0
2020,2,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,42,0.0,42.0,0.0,42
2020,1,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,2,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,20,1.0,20.0,0.0,20
2020,1,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,41,0.0,41.0,0.0,41
2020,1,North Carolina,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,20,0.0,20.0,0.0,20
2020,2,Wisconsin,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,8,0.0,8.0,0.0,8
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,13,0.0,13.0,0.0,13
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,9,1.0,9.0,0.0,9
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,18,0.0,18.0,0.0,18
2020,1,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,8,1.0,8.0,0.0,8
2020,2,Wisconsin,Food,Salmonella enterica,Confirmed,Grocery store,8,1.0,5.0,0.0,5
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,10,0.0,10.0,0.0,10
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2020,2,Wisconsin,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,9,0.0,9.0,0.0,9
2020,2,Wisconsin,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,27,0.0,27.0,0.0,27
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,17,5.0,17.0,0.0,17
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,23,0.0,23.0,0.0,23
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,32,0.0,32.0,0.0,32
2020,1,Illinois,Person-to-person,Norovirus unknown,Confirmed,Shelter/group home/transitional housing,24,0.0,24.0,0.0,24
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,24,0.0,24.0,0.0,24
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,3,0.0,3.0,0.0,3
2020,2,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,6,1.0,6.0,0.0,6
2020,2,Ohio,Person-to-person,Norovirus Genogroup II,Suspected,Long-term care/nursing home/assisted living facility,43,0.0,43.0,0.0,43
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,61,0.0,61.0,0.0,61
2020,1,Pennsylvania,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,18,0.0,18.0,0.0,18
2020,1,Indiana,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Restaurant,7,0.0,7.0,0.0,7
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Hospital,22,0.0,22.0,0.0,22
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,34,2.0,34.0,0.0,34
2020,1,Illinois,Person-to-person,Norovirus unknown,Confirmed,Hospital,30,0.0,30.0,0.0,30
2020,1,Indiana,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,1,Illinois,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,5,1.0,5.0,0.0,5
2020,2,Ohio,Indeterminate/Other/Unknown,Norovirus,Suspected,Child day care,12,0.0,12.0,0.0,12
2020,2,Alabama,Indeterminate/Other/Unknown,Norovirus Genogroup II,Suspected,Restaurant,3,0.0,3.0,0.0,3
2020,2,Utah,Person-to-person,Norovirus unknown,Suspected,School/college/university,9,0.0,9.0,0.0,9
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,20,0.0,20.0,0.0,20
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,14,0.0,14.0,0.0,14
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,12,0.0,12.0,0.0,12
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,7,0.0,7.0,0.0,7
2020,1,Massachusetts,Person-to-person,Norovirus,Suspected,"Other, specify",10,2.0,10.0,0.0,10
2020,2,Massachusetts,Person-to-person,Norovirus,Suspected,Long-term care/nursing home/assisted living facility,11,0.0,11.0,0.0,11
2020,2,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,4,0.0,0.0,0.0,0
2020,2,Minnesota,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,5,0.0,5.0,0.0,5
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,4,0.0,4.0,0.0,4
2020,2,Minnesota,Person-to-person,Norovirus unknown,Suspected,Long-term care/nursing home/assisted living facility,78,2.0,78.0,1.0,78
2020,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,Confirmed,Long-term care/nursing home/assisted living facility,35,0.0,25.0,0.0,35
