Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2020,1,Ohio,Person-to-person,Norovirus,,Suspected,Restaurant,8,0,8,0,8,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II,GII.P12 - GII.3; unknown,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,,,,,,
2020,1,Virginia,Food,Norovirus Genogroup II,unknown - unknown,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2020,1,Wyoming,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2020,1,Utah,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2020,1,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2020,1,Pennsylvania,Person-to-person,Norovirus unknown,,Suspected,Other healthcare facility,7,0,0,0,0,,,,,,,,
2020,1,Pennsylvania,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,84,0,84,0,84,,,,,,,,
2020,1,Minnesota,Food,Norovirus Genogroup I,GI.P1 - GI.1,Suspected,Restaurant - Sit-down dining,19,0,19,0,19,shrimp tempura,,,,,,,
2020,1,Washington,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.10,Confirmed,Long-term care/nursing home/assisted living facility,38,0,0,0,0,,,,,,,,
2020,1,New Mexico,Food,Salmonella enterica,Oranienburg,Confirmed,Restaurant - Buffet,18,2,18,0,10,ground beef,ground beef,Beef,,,,,
2020,1,Virginia,Person-to-person,Norovirus,,Suspected,School/college/university,12,0,12,0,12,,,,,,,,
2020,1,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.2; unknown - unknown,Suspected; Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,34,2,34,,0,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,34,,0,0,34,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Hospital,3,,0,,0,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,57,0,57,0,57,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,47,0,47,1,47,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,31,6,31,0,31,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,42,0,42,0,42,,,,,,,,
2020,1,Utah,Animal Contact,Cryptosporidium unknown,,Confirmed,Veterinary clinic,3,0,2,0,2,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,School/college/university,15,,0,0,15,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,9,,0,,0,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,8,,0,,0,,,,,,,,
2020,1,New Mexico,Person-to-person,,,,Long-term care/nursing home/assisted living facility,17,1,17,0,17,,,,,,,,
2020,1,Virginia,Indeterminate/Other/Unknown,Norovirus,,Suspected,Restaurant,2,0,0,0,0,,,,,,,,
2020,1,Alabama,Indeterminate/Other/Unknown,Shigella sonnei,,Confirmed,Child day care,31,1,31,0,31,,,,,,,,
2020,1,New Mexico,Person-to-person,,,,School/college/university,10,0,10,0,10,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus Genogroup II,GII.3,Suspected,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2020,1,South Carolina,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,44,0,15,0,15,,,,,,,,
2020,1,New Mexico,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,5,2,5,0,5,,,,,,,,
2020,1,Virginia,Indeterminate/Other/Unknown,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,39,0,39,0,39,,,,,,,,
2020,1,Pennsylvania,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,21,,0,,0,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,22,3,22,0,22,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,15,2,15,0,15,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.12,Confirmed,Long-term care/nursing home/assisted living facility,13,0,0,0,0,,,,,,,,
2020,1,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P7 - GII.14,Confirmed,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2020,1,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,1,Nebraska,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,52,3,52,0,52,,,,,,,,
2020,1,Connecticut,Person-to-person,Norovirus unknown; Clostridium difficile,,Confirmed; Confirmed,Long-term care/nursing home/assisted living facility,27,3,16,0,16,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.12,Confirmed,Long-term care/nursing home/assisted living facility,38,0,38,0,38,,,,,,,,
2020,1,Wisconsin,Indeterminate/Other/Unknown,Salmonella enterica,Saintpaul,Confirmed,Child day care,4,0,4,0,4,,,,,,,,
2020,1,Virginia,Person-to-person,Norovirus Genogroup II; Norovirus Genogroup II; Norovirus Genogroup II,unknown - unknown; GII.P16 - GII.4 Sydney; unknown,Confirmed; Suspected; Suspected,Long-term care/nursing home/assisted living facility,43,0,43,0,43,,,,,,,,
2020,1,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,26,0,26,0,26,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,71,1,71,0,71,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,30,0,30,0,30,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus Genogroup II,GII.P7 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,29,2,23,0,29,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,,0,0,12,,,,,,,,
2020,1,Connecticut,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,6,0,4,0,4,,,,,,,,
2020,2,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,frozen beef patties; french fries,,Multiple,,,,,
2020,2,Ohio,Indeterminate/Other/Unknown,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,6,,0,,0,,,,,,,,
2020,2,Virginia,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,44,1,44,0,44,,,,,,,,
2020,1,Virginia,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus Genogroup II,unknown - GII.4 Sydney,Suspected,Long-term care/nursing home/assisted living facility,29,2,29,0,29,,,,,,,,
2020,1,Oregon,Person-to-person,,,,Hospital,4,0,4,0,4,,,,,,,,
2020,2,South Carolina,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,15,0,15,0,15,,,,,,,,
2020,2,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,pizza,,Multiple,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,20,,0,,0,,,,,,,,
2020,1,Massachusetts,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Connecticut,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,40,0,23,0,23,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Utah,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2020,2,Nebraska,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,16,1,16,0,16,,,,,,,,
2020,1,Ohio,Indeterminate/Other/Unknown,Norovirus Genogroup II; Norovirus Genogroup II; Norovirus Genogroup II,unknown - unknown; GII.P16 - GII.4 Sydney; unknown,Suspected; Suspected; Suspected,Long-term care/nursing home/assisted living facility,5,0,5,0,5,,,,,,,,
2020,1,Kentucky,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,24,3,24,0,24,,,,,,,,
2020,2,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,57,,0,,0,,,,,,,,
2020,1,North Carolina,Person-to-person,Norovirus unknown,,Confirmed,Hospital,43,24,43,0,43,,,,,,,,
2020,2,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,10,,0,,0,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,2,1,2,0,2,,,,,,,,
2020,1,New Hampshire,Person-to-person,,,,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,1,New Hampshire,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,1,New Hampshire,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Restaurant - Sit-down dining,19,0,10,0,19,,,,,,,,
2020,1,Michigan,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,50,0,50,1,50,,,,,,,,
2020,1,Michigan,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,11,0,11,0,11,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,0,35,0,35,,,,,,,,
2020,1,Michigan,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,28,0,28,0,28,,,,,,,,
2020,1,Michigan,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus,,Suspected,School/college/university,5,,0,,0,,,,,,,,
2020,2,Florida,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,shrimp fried rice,rice,Grains-Beans,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,25,,0,0,25,,,,,,,,
2020,1,Nevada,Indeterminate/Other/Unknown,,,,School/college/university,9,0,9,0,9,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,65,0,65,0,65,,,,,,,,
2020,1,Connecticut,Person-to-person,,,,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,25,0,25,0,25,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
2020,1,Pennsylvania,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,33,0,33,0,33,,,,,,,,
2020,2,Alabama,Indeterminate/Other/Unknown,,,,Restaurant,3,0,3,0,3,,,,,,,,
2020,1,Indiana,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,1,Ohio,Person-to-person,Norovirus Genogroup II,,Suspected,"Other, specify",16,3,16,0,16,,,,,,,,
2020,2,Virginia,Person-to-person,Norovirus Genogroup II,unknown - ,Confirmed,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2020,1,Pennsylvania,Person-to-person,Norovirus Genogroup II,unknown - unknown,Confirmed,Long-term care/nursing home/assisted living facility,56,4,56,1,56,,,,,,,,
2020,2,Ohio,Indeterminate/Other/Unknown,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,20,1,1,,0,,,,,,,,
2020,2,New Mexico,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,14,0,14,0,14,,,,,,,,
2020,2,North Carolina,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,5,,0,,0,,,,,,,,
2020,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,24,0,24,0,24,,,,,,,,
2020,2,Virginia,Person-to-person,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2020,1,Minnesota,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,52,2,52,0,52,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II; Clostridium difficile,unknown; ,Confirmed; Suspected,Long-term care/nursing home/assisted living facility,20,0,20,0,20,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Long-term care/nursing home/assisted living facility,29,0,29,0,29,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,34,0,34,0,34,,,,,,,,
2020,1,Wisconsin,Person-to-person,,,,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2020,2,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,50,1,50,0,50,,,,,,,,
2020,2,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,1,Wisconsin,Indeterminate/Other/Unknown,,,,Long-term care/nursing home/assisted living facility,17,0,17,0,17,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,34,1,34,1,34,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,16,1,16,0,16,,,,,,,,
2020,1,Wisconsin,Indeterminate/Other/Unknown,Norovirus unknown,,Suspected,School/college/university,34,0,34,0,34,,,,,,,,
2020,2,Wisconsin,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,37,2,37,1,37,,,,,,,,
2020,1,Wisconsin,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,36,2,36,0,36,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,60,0,60,0,60,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Suspected,Shelter/group home/transitional housing,6,0,6,0,6,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,School/college/university,65,0,65,0,65,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,19,0,19,0,19,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,27,0,27,0,27,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,10,1,10,0,10,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,56,0,56,0,56,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,School/college/university,3,0,3,0,3,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,6,0,6,0,6,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,7,0,7,0,7,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,"Other, specify",22,6,22,0,22,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,16,0,16,0,16,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Confirmed,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,12,0,12,0,12,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,20,1,20,0,20,,,,,,,,
2020,1,Illinois,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus unknown,,Suspected,Long-term care/nursing home/assisted living facility,4,0,4,0,4,,,,,,,,
2020,1,Illinois,Person-to-person,Norovirus Genogroup II,unknown,Confirmed,Long-term care/nursing home/assisted living facility,10,0,10,0,10,,,,,,,,
